text,title,href
" 【正版】 基于Python的强化学习 [美]安德里亚・隆萨（AndreaLonza）著,刘继红,王瑞文 译 中国电力出版 ",空,//product.dangdang.com/11753112077.html
" 学Python,不加班:轻松实现办公自动化 ",空,//product.dangdang.com/11724051416.html
 用Python写网络爬虫 [澳]理查德・劳森（ 【正版图书】 【店主推荐，正版书放心购买，可开发票】,《用Python写网络爬虫》讲解了如何使用Python来编写网络爬虫程序，内容包括网络爬虫简介，从页面中抓取数据的三种方法，提取缓存中的数据，使用多个线程和进程来进行并发抓取，如何抓取动态页面中的内容，与表单进行交互，处理页面中的验证码问题，以及使用Scarpy和Portia来进行数据抓取，使用本书介绍的数据抓取技术对几个真实的网站进行了抓取，旨在帮者活学活用书中介绍的技术。《用Python写网络爬虫》适合有一定Python编程经验，而且对爬虫技术感兴趣的读者阅读。,//product.dangdang.com/11769990520.html
 快学Python：自动化办公轻松实战 Python自动化办公案例 入门Python编程和自动化办公书籍 黄伟 朱鹏伟 电 ,空,//product.dangdang.com/11816318092.html
 精通Python爬虫框架Scrapy 机器学习数据挖掘科学书软件开发教程网络数据爬取分析采集教程网络爬虫开发实战 官方正版 出版社直发,空,//product.dangdang.com/11411569094.html
 正版Python Qt GUI与数据可视化编程 pyqt5开发与实战 人民邮电社 python程序设计数据分析专业技术数 ,空,//product.dangdang.com/11775043126.html
 基于Python的金融分析与风险管理（畅享版）拓展卷 Python金融大数据分析智能风控计算机编程语言书籍 官方正版 出版社直发,空,//product.dangdang.com/11763027194.html
 基于Python的金融分析与风险管理 斯文 人民邮电出版社，【正版保证】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,金融科技时代已经到来，善于将金融理论与IT技术进行深度融合的人，将成为新时代独具竞争力的金融科技类人才。无论是打算在金融领域求职的新人，还是希望进一步提升个人能力的“职场老手”，本书都值得一看。 1.内容前沿，将Python编程与金融分析、风险管理巧妙结合，金融科技新时代。 2.源于实践，整合了作者20余年的金融从业经验和Python编程实践。 3.实例丰富，44个金融实战案例，彰显Python在金融领域运用的简洁与高效。 4.注重效率，清晰的编程步骤和详尽的代码注释，帮你轻松理解并掌握Python编程。 5.覆盖面广，案例涵盖货币市场、债券市场、股票市场、期货市场和期权市场。 6.聚焦风控，深度剖析各类金融产品的风险，讨论风险管理的重要工具和量化模型。,//product.dangdang.com/11710085299.html
 我的Python世界 玩《Minecraft我的世界》学Python编程(修订版) 程晨 著 专业科技 编程语言 程序设 ,空,//product.dangdang.com/11816191002.html
 快学Python：自动化办公轻松实战 Python自动化办公案例 入门Python编程和自动化办公书籍 黄伟 朱鹏伟 电 ,空,//product.dangdang.com/11830811035.html
 精通Python自然语言处理 ,空,//product.dangdang.com/11163675366.html
 基于Python的金融分析与风险管理 斯文 人民邮电出版社【正版保证】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！,金融科技时代已经到来，善于将金融理论与IT技术进行深度融合的人，将成为新时代独具竞争力的金融科技类人才。无论是打算在金融领域求职的新人，还是希望进一步提升个人能力的“职场老手”，本书都值得一看。 1.内容前沿，将Python编程与金融分析、风险管理巧妙结合，金融科技新时代。 2.源于实践，整合了作者20余年的金融从业经验和Python编程实践。 3.实例丰富，44个金融实战案例，彰显Python在金融领域运用的简洁与高效。 4.注重效率，清晰的编程步骤和详尽的代码注释，帮你轻松理解并掌握Python编程。 5.覆盖面广，案例涵盖货币市场、债券市场、股票市场、期货市场和期权市场。 6.聚焦风控，深度剖析各类金融产品的风险，讨论风险管理的重要工具和量化模型。,//product.dangdang.com/11774210451.html
 【】学Python不加班 轻松实现办公自动化 python编程从入门到实战编程入门基础自学python爬虫计算机网络电脑 ,空,//product.dangdang.com/11811417002.html
 爱上Python 一日精通Python编程 [新加坡]Jamie Chan 人民邮电出版社【正版书】 正版图书，下单前请先咨询客服，欢迎选购！,※这本书在美国亚马逊python类榜高居位置。※内容言简意赅，让你快速学会Python编程需要理解的知识，并更加注重实践，通过例子帮助你加深理解。※Python语言学习门槛不高，学会它，可以使你真正在工作中大显身手，提高工资。※学习一门新的编程语言并不一定要很难，通过这本书，轻松就能学会Python编程。※作者尽力让编程的初学者都可以理解其中的概念并将之运用到操作中，在挑选样例方面更加用心，使得每个样例都非常典型地阐释了相关的概念，便于读者在实践中加深理解。※译者是新浪微博研发工程师，实际运用Python语言工作，对Python有深刻的理解，翻译内容准确。※Python 中文社区创始人Zoom.Quiet (大妈)、Swift Weekly 的维护者梁杰、新浪微博应用开发工程师刘全倾情。,//product.dangdang.com/11828950035.html
 【】Python3网络爬虫开发实战 第2二版 崔庆才网络数据采集抓取处理分析书籍教程网络爬虫开发动态网站爬取大数据教程 ,空,//product.dangdang.com/11785650202.html
 正版Python在机器学习中的应用 实战python语言算法编程深度学习入门基础教程教材书 python程序设计书 人工 ,空,//product.dangdang.com/11792748605.html
 趣学Python游戏编程(第2版) ,空,//product.dangdang.com/11727451092.html
 大话Python机器学习 张居营 著 中国水利水电出版社，【正版现货】 正版图书，本店套装图书默认为单本，您下单前可咨询在线客服，谢谢！,空,//product.dangdang.com/11764330475.html
 基于Python的金融分析与风险管理 斯文（部分套装为单本价格下单前咨询） 热销1000,空,//product.dangdang.com/11783401354.html
 基于Python的金融分析与风险管理【正版.】 正版图书，下单前请先咨询客服！,金融科技时代已经到来，善于将金融理论与IT技术进行深度融合的人，将成为新时代独具竞争力的金融科技类人才。无论是打算在金融领域求职的新人，还是希望进一步提升个人能力的“职场老手”，本书都值得一看。 1.内容前沿，将Python编程与金融分析、风险管理巧妙结合，金融科技新时代。 2.源于实践，整合了作者20余年的金融从业经验和Python编程实践。 3.实例丰富，44个金融实战案例，彰显Python在金融领域运用的简洁与高效。 4.注重效率，清晰的编程步骤和详尽的代码注释，帮你轻松理解并掌握Python编程。 5.覆盖面广，案例涵盖货币市场、债券市场、股票市场、期货市场和期权市场。 6.聚焦风控，深度剖析各类金融产品的风险，讨论风险管理的重要工具和量化模型。,//product.dangdang.com/11775918024.html
 基于Python的金融分析与风险管理 正版书籍，满额减，电子发票,金融科技时代已经到来，善于将金融理论与IT技术进行深度融合的人，将成为新时代独具竞争力的金融科技类人才。无论是打算在金融领域求职的新人，还是希望进一步提升个人能力的“职场老手”，本书都值得一看。 1.内容前沿，将Python编程与金融分析、风险管理巧妙结合，金融科技新时代。 2.源于实践，整合了作者20余年的金融从业经验和Python编程实践。 3.实例丰富，44个金融实战案例，彰显Python在金融领域运用的简洁与高效。 4.注重效率，清晰的编程步骤和详尽的代码注释，帮你轻松理解并掌握Python编程。 5.覆盖面广，案例涵盖货币市场、债券市场、股票市场、期货市场和期权市场。 6.聚焦风控，深度剖析各类金融产品的风险，讨论风险管理的重要工具和量化模型。,//product.dangdang.com/11794616310.html
 【正版】基于Python的无监督学习 安库・A.帕特 中国电力出版社 9787519849498 可开发票，正版现货，支持7天无理由退换货,空,//product.dangdang.com/11776793382.html
 正版Python数据分析从入门到精通 出版社 计算机语言程序设计开发爬虫代码大全网络数据采集分析与实现书 ,空,//product.dangdang.com/11813362004.html
 学习python 正版现货，可开发票,《学习python（）》是本可灵活选读的图书，让读者能够集中深入Python语言的核心。随着通读全书，将获得对Python深入而完整的理解，这将帮助读者开发大型的应用程序。适合于任何不仅仅想停留于了解Python而且想更好地掌握它的人。,//product.dangdang.com/11830431257.html
